A1V(m)|0.156519E+00
A1Vnn|0.156519E+00
A1Vn...|0.156519E+00
A1Vn|0.156519E+00
A1Vp|0.156519E+00
A1Vp...|0.156519E+00
A1Vs...|0.156519E+00
A1Vs|0.156519E+00
A1:V|0.156519E+00
A1V...|0.156519E+00
A1V+...|0.156519E+00
A1V|0.156519E+00
A1Vvar|0.156519E+00
A1V-VI|0.156519E+00
A1w|0.156519E+00
A2/3III(m)|0.128033E+00
A2/3IIIs:|0.128033E+00
A2/3IIw|0.128033E+00
A2/3mA4-A7|0.156519E+00
A2/3V|0.156519E+00
A2.5Va|0.156519E+00
A2/A3Iab|0.986993E-01
A2/A3Ib|0.986993E-01
A2/A3II/III|0.128033E+00
A2/A3III/IV|0.128033E+00
A2/A3IIIm..|0.128033E+00
A2/A3III|0.128033E+00
A2/A3III:|0.128033E+00
A2/A3II|0.128033E+00
A2/A3IV:|0.156519E+00
A2/A3IV|0.156519E+00
A2/A3IV/V|0.156519E+00
A2/A3m...|0.156519E+00
A2/A3|0.156519E+00
A2/A3+...|0.156519E+00
A2/A3V|0.156519E+00
A2/A3V:|0.156519E+00
A2/A3V+...|0.156519E+00
A2/A3V:+...|0.156519E+00
A2e|0.156519E+00
A2e+...|0.156519E+00
A2Iab|0.986993E-01
A2Ia|0.986993E-01
A2Ia+...|0.986993E-01
A2Iavar|0.986993E-01
A2Ib/IIp|0.986993E-01
A2Ib/II|0.986993E-01
A2Ib|0.986993E-01
A2IIev|0.128033E+00
A2II-III|0.128033E+00
A2II/III|0.128033E+00
A2II/IIIw..|0.128033E+00
A2III/IVm..|0.128033E+00
A2III-IV|0.128033E+00
A2III/IV|0.128033E+00
A2IIIm...|0.128033E+00
A2IIIs|0.128033E+00
A2III|0.128033E+00
A2IIm...|0.128033E+00
A2II|0.128033E+00
A2I|0.986993E-01
A2IVm|0.156519E+00
A2IV(m)|0.156519E+00
A2IVn|0.156519E+00
A2IVs|0.156519E+00
A2IV|0.156519E+00
A2IV/Vm...|0.156519E+00
A2IV/V|0.156519E+00
A2mA3-F0|0.156519E+00
A2mA5-A7|0.156519E+00
A2mA5-A8|0.156519E+00
A2mA5-A9|0.156519E+00
A2mA6-A9|0.156519E+00
A2mA7-A9|0.156519E+00
A2mA8-F0|0.156519E+00
A2mA9-F2|0.156519E+00
A2mF0-F2|0.156519E+00
A2mp|0.156519E+00
A2m|0.156519E+00
A2m...|0.156519E+00
A2pe...|0.156519E+00
A2psh|0.156519E+00
A2p|0.156519E+00
A2p...|0.156519E+00
A2pvar|0.156519E+00
A2sh|0.156519E+00
A2sp...|0.156519E+00
A2svar...|0.156519E+00
A2...|0.156519E+00
A2:|0.156519E+00
A2+...|0.156519E+00
A2|0.156519E+00
A2Vann|0.156519E+00
A2Va|0.156519E+00
A2Vm|0.156519E+00
A2Vm...|0.156519E+00
A2Vnn|0.156519E+00
A2Vn...|0.156519E+00
A2Vn|0.156519E+00
A2Vp...|0.156519E+00
A2Vp+...|0.156519E+00
A2Vs|0.156519E+00
A2:V:|0.156519E+00
A2V...|0.156519E+00
A2V+...|0.156519E+00
A2:V+...|0.156519E+00
A2V|0.156519E+00
A2Vvar|0.156519E+00
A2V-VI|0.156519E+00
A3/4V|0.467460E-02
A3/5mF0-F5|0.467460E-02
A3.5|0.467460E-02
A3/5V|0.467460E-02
A3/A4Ib|0.986993E-01
A3/A4III/IV|0.415754E-02
A3/A4III|0.415754E-02
A3/A4II|0.415754E-02
A3/A4IV|0.467460E-02
A3/A4IV/V|0.467460E-02
A3/A4Vn|0.467460E-02
A3/A4V|0.467460E-02
A3/A4w|0.467460E-02
A3e+G5|0.467460E-02
A3e...|0.467460E-02
A3-F5II-III|0.415754E-02
A3:Ia0e:|0.986993E-01
A3Iab|0.986993E-01
A3Iae|0.986993E-01
A3Ia|0.986993E-01
A3:Ia|0.986993E-01
A3Ib/II|0.986993E-01
A3Ib|0.986993E-01
A3III-A6III|0.415754E-02
A3II/III(m)|0.415754E-02
A3II/IIIm..|0.415754E-02
A3II/IIIp..|0.415754E-02
A3II-III|0.415754E-02
A3II/III|0.415754E-02
A3III/IVs..|0.415754E-02
A3III-IV|0.415754E-02
A3III/IV|0.415754E-02
A3IIIm...|0.415754E-02
A3III:m...|0.415754E-02
A3IIIs|0.415754E-02
A3III:|0.415754E-02
A3III+...|0.415754E-02
A3III|0.415754E-02
A3IIIvar|0.415754E-02
A3II|0.415754E-02
A3I|0.986993E-01
A3IV:comp|0.467460E-02
A3IV:m|0.467460E-02
A3IVn|0.467460E-02
A3IVs|0.467460E-02
A3IVs...|0.467460E-02
A3IV:|0.467460E-02
A3IV|0.467460E-02
A3IV-Vn|0.467460E-02
A3IVv|0.467460E-02
A3IV/V|0.467460E-02
A3mA5-A7|0.467460E-02
A3:mA5-A7|0.467460E-02
A3mA5-A8|0.467460E-02
A3mA5-F0|0.467460E-02
A3mA6-A7|0.467460E-02
A3mA6-A9|0.467460E-02
A3mA7-A9|0.467460E-02
A3mA7-F0|0.467460E-02
A3m|0.467460E-02
A3m...|0.467460E-02
A3:m...|0.467460E-02
A3m+...|0.467460E-02
A3p|0.467460E-02
A3p...|0.467460E-02
A3spe...|0.467460E-02
A3...|0.467460E-02
A3+...|0.467460E-02
A3:+...|0.467460E-02
A3|0.467460E-02
A3Vm...|0.467460E-02
A3Vnn|0.467460E-02
A3Vn|0.467460E-02
A3Vp...|0.467460E-02
A3Vs|0.467460E-02
A3Vs...|0.467460E-02
A3V:|0.467460E-02
A3V...|0.467460E-02
A3V+...|0.467460E-02
A3V|0.467460E-02
A3Vvar|0.467460E-02
A3V-VI|0.467460E-02
A4.5V|0.553085E-02
A4/A5II/III|0.415754E-02
A4/A5III/IV|0.415754E-02
A4/A5III|0.415754E-02
A4/A5III:|0.415754E-02
A4/A5IV|0.553085E-02
A4/A5IV/V|0.553085E-02
A4/A5V|0.553085E-02
A4/A7:m...|0.553085E-02
A4Ia|0.287755E-01
A4II/III|0.415754E-02
A4III/IV|0.415754E-02
A4IIIn|0.415754E-02
A4III:|0.415754E-02
A4III+...|0.415754E-02
A4III|0.415754E-02
A4II|0.415754E-02
A4I|0.287755E-01
A4IVn|0.553085E-02
A4IVp...|0.553085E-02
A4IVs|0.553085E-02
A4IV|0.553085E-02
A4:IV/Vn...|0.553085E-02
A4IV-V|0.553085E-02
A4IV/V|0.553085E-02
A4mA3-F3|0.553085E-02
A4mA7-A9|0.553085E-02
A4mA7-F0|0.553085E-02
A4me...|0.553085E-02
A4:m...|0.467460E-02
A4m|0.553085E-02
A4m...|0.553085E-02
A4p|0.553085E-02
A4:p|0.553085E-02
A4:+...|0.553085E-02
A4|0.553085E-02
A4:Vm|0.553085E-02
A4Vm|0.553085E-02
A4Vn|0.553085E-02
A4Vs|0.467460E-02
A4:Vs|0.553085E-02
A4Vs...|0.553085E-02
A4:V|0.553085E-02
A4V+...|0.553085E-02
A4:V+...|0.553085E-02
A4V|0.553085E-02
A4V-VI|0.553085E-02
A5.0-F0.5|0.504831E-03
A5.0-F7.0|0.504831E-03
A5.5|0.504831E-03
A5/7III(m)|0.235941E-03
A5/7|0.504831E-03
A5/7V(m)|0.504831E-03
A5/7V|0.504831E-03
A5/A6IV|0.504831E-03
A5/A6IV/V|0.504831E-03
A5/A6V|0.504831E-03
A5/A8m...|0.504831E-03
A5e...|0.504831E-03
A5Iab|0.287755E-01
A5Iab:|0.287755E-01
A5Ia|0.287755E-01
A5Ia:|0.287755E-01
A5Ib|0.287755E-01
A5IIevar|0.235941E-03
A5II-IIIeva|0.235941E-03
A5II/IIIm..|0.235941E-03
A5II/III|0.235941E-03
A5III/IVm..|0.235941E-03
A5III-IV|0.235941E-03
A5III/IV|0.235941E-03
A5IIIm...|0.235941E-03
A5IIIn|0.235941E-03
A5IIIs|0.235941E-03
A5III|0.235941E-03
A5III:var|0.235941E-03
A5II|0.235941E-03
A5IIvar|0.235941E-03
A5I|0.287755E-01
A5IV-III|0.504831E-03
A5IVp...|0.504831E-03
A5IVs|0.504831E-03
A5IV:+...|0.504831E-03
A5IV|0.504831E-03
A5IV/Vs|0.504831E-03
A5IV-V|0.504831E-03
A5IV/V|0.504831E-03
A5mA5-F2|0.504831E-03
A5me|0.504831E-03
A5mF2|0.504831E-03
A5m|0.504831E-03
A5:m...|0.504831E-03
A5m...|0.504831E-03
A5n|0.504831E-03
A5:n|0.504831E-03
A5p|0.504831E-03
A5p...|0.504831E-03
A5p+...|0.504831E-03
A5pvar|0.504831E-03
A5spe...|0.504831E-03
A5...|0.504831E-03
A5+...|0.504831E-03
A5|0.504831E-03
A5Ve|0.504831E-03
A5Vms...|0.504831E-03
A5Vm...|0.504831E-03
A5Vn|0.504831E-03
A5Vs|0.504831E-03
A5V:|0.504831E-03
A5V...|0.504831E-03
A5V+...|0.504831E-03
A5:V+...|0.504831E-03
A5V|0.504831E-03
A5V-VI|0.504831E-03
A5Vv|0.504831E-03
A5:w|0.504831E-03
A6.7|0.504831E-03
A6/A7:+(G)|0.504831E-03
A6/A7II/III|0.168413E-03
A6/A7III/IV|0.168413E-03
A6/A7III|0.168413E-03
A6/A7IV|0.504831E-03
A6/A7IV/V|0.504831E-03
A6/A7|0.504831E-03
A6/A7V|0.504831E-03
A6/A7V:|0.504831E-03
A6+G/KIII|0.168413E-03
A6Iab|0.287755E-01
A6Ia|0.287755E-01
A6Ib/II|0.287755E-01
A6Ib|0.287755E-01
A6IIIe|0.168413E-03
A6II/III|0.168413E-03
A6III/IV|0.168413E-03
A6:IIIm...|0.168413E-03
A6:III:+...|0.168413E-03
A6III|0.168413E-03
A6II|0.168413E-03
A6:IIw...|0.168413E-03
A6I|0.287755E-01
A6IV|0.504831E-03
A6IV:|0.504831E-03
A6IV/V|0.504831E-03
A6m...|0.504831E-03
A6:m...|0.504831E-03
A6m|0.504831E-03
A6pe...|0.504831E-03
A6p|0.504831E-03
A6|0.504831E-03
A6:+...|0.504831E-03
A6:var|0.504831E-03
A6Vn|0.504831E-03
A6V|0.504831E-03
A6V:|0.504831E-03
A6:V+...|0.504831E-03
A6V-VI|0.504831E-03
A7/8V|0.504831E-03
A7/9V+A3/5|0.504831E-03
A7/A8II/III|0.121566E-04
A7/A8III/IV|0.121566E-04
A7/A8III|0.121566E-04
A7/A8II|0.121566E-04
A7/A8IVm...|0.504831E-03
A7/A8IV|0.504831E-03
A7/A8+...|0.504831E-03
A7/A8V|0.504831E-03
A7/A8V+...|0.504831E-03
A7/A8w...|0.504831E-03
A7/F0V|0.504831E-03
A7Iab|0.138445E-03
A7Ia|0.138445E-03
A7Ib|0.138445E-03
A7II/III|0.121566E-04
A7III-IVs|0.121566E-04
A7III-IV|0.121566E-04
A7III/IV|0.121566E-04
A7III:mp...|0.121566E-04
A7III(m)|0.121566E-04
A7IIIp|0.121566E-04
A7III+...|0.121566E-04
A7III|0.121566E-04
A7IIIvar|0.121566E-04
A7III:w|0.121566E-04
A7II|0.121566E-04
A7I|0.138445E-03
A7IVe|0.504831E-03
A7IVn|0.504831E-03
A7IV+...|0.504831E-03
A7IV|0.504831E-03
A7IVvar+...|0.504831E-03
A7IV-V|0.504831E-03
A7IV/V|0.504831E-03
A7IV-V+...|0.504831E-03
A7(m)A8-F2|0.504831E-03
A7m|0.504831E-03
A7m...|0.504831E-03
A7p|0.504831E-03
A7p:|0.504831E-03
A7p+...|0.504831E-03
A7s|0.504831E-03
A7:|0.504831E-03
A7...|0.504831E-03
A7:+...|0.504831E-03
A7|0.504831E-03
A7Vm|0.504831E-03
A7Vm...|0.504831E-03
A7Vni|0.504831E-03
A7Vn|0.504831E-03
A7V:|0.504831E-03
A7V...|0.504831E-03
A7V+...|0.504831E-03
A7:V+...|0.504831E-03
A7V|0.504831E-03
A7Vvar|0.504831E-03
A7V-VI|0.504831E-03
A8.2|0.524255E-04
A8.5|0.524255E-04
A8.7|0.524255E-04
A8.7:|0.524255E-04
A8/A9III/IV|0.121566E-04
A8/A9III|0.121566E-04
A8/A9III:|0.121566E-04
A8/A9II|0.121566E-04
A8/A9IV|0.524255E-04
A8/A9IV:+..|0.524255E-04
A8/A9IV/V|0.524255E-04
A8/A9IVw...|0.524255E-04
A8/A9m+...|0.524255E-04
A8/A9|0.524255E-04
A8/A9+...|0.524255E-04
A8/A9Vm...|0.524255E-04
A8/A9V|0.524255E-04
A8/A9V:|0.524255E-04
A8/A9V+...|0.524255E-04
A8/F0|0.524255E-04
A8/F0V|0.524255E-04
A8/F2:+...|0.524255E-04
A8Ib|0.138445E-03
A8II/IIIw|0.121566E-04
A8III/IVm..|0.121566E-04
A8III/IV|0.121566E-04
A8III:m|0.121566E-04
A8IIIm...|0.121566E-04
A8III|0.121566E-04
A8II|0.121566E-04
A8II:w|0.121566E-04
A8I|0.138445E-03
A8IV:m|0.524255E-04
A8IVm...|0.524255E-04
A8IVp|0.524255E-04
A8IV+...|0.524255E-04
A8IV|0.524255E-04
A8IV/V|0.524255E-04
A8m|0.524255E-04
A8p|0.524255E-04
A8...|0.524255E-04
A8:+...|0.524255E-04
A8|0.524255E-04
A8Vms|0.524255E-04
A8Vn|0.524255E-04
A8Vs|0.524255E-04
A8:V|0.524255E-04
A8V:|0.524255E-04
A8V+...|0.524255E-04
A8V|0.524255E-04
A8V-VI|0.524255E-04
A8w|0.524255E-04
A9.2|0.524255E-04
A9.5III|0.121566E-04
A9.5|0.524255E-04
A9.5:|0.524255E-04
A9.7|0.524255E-04
A9/F0Iab:|0.138445E-03
A9/F0III/IV|0.121566E-04
A9/F0III|0.121566E-04
A9/F0IV|0.524255E-04
A9/F0IV/V|0.524255E-04
A9/F0V+...|0.524255E-04
A9/F0V|0.524255E-04
A9/F0Vw...|0.524255E-04
A9Iab:|0.138445E-03
A9:Ia/Iab|0.138445E-03
A9Ia|0.138445E-03
A9Ib-II|0.138445E-03
A9III-2.60|0.121566E-04
A9II/III|0.121566E-04
A9III-IV|0.121566E-04
A9III/IV|0.121566E-04
A9IIIm...|0.121566E-04
A9IIIp|0.121566E-04
A9III|0.121566E-04
A9IIIw...|0.121566E-04
A9II|0.121566E-04
A9I|0.138445E-03
A9IVe...|0.524255E-04
A9IVm|0.524255E-04
A9IVm...|0.524255E-04
A9IV(m)|0.524255E-04
A9:IV:p|0.524255E-04
A9IV:|0.524255E-04
A9IV|0.524255E-04
A9IV/Vm...|0.524255E-04
A9IV-Vn|0.524255E-04
A9IV-V|0.524255E-04
A9IV/V|0.524255E-04
A9IV/V+...|0.524255E-04
A9IV/Vw...|0.524255E-04
A9m...|0.524255E-04
A9:|0.524255E-04
A9:+...|0.524255E-04
A9|0.524255E-04
A9Vn|0.524255E-04
A9Vp...|0.524255E-04
A9Vs|0.524255E-04
A9V:|0.524255E-04
A9V...|0.524255E-04
A9V+...|0.524255E-04
A9:V+...|0.524255E-04
A9V|0.524255E-04
A9V-VI|0.524255E-04
A/Fe-K|0.524255E-04
A-F|0.524255E-04
A/F|0.524255E-04
AmA1-F0|0.129312E+01
AmA7-F2|0.129312E+01
Am|0.129312E+01
Am:|0.129312E+01
Am...|0.129312E+01
Am+...|0.129312E+01
Amvar|0.129312E+01
Amvar...|0.129312E+01
Ape|0.129312E+01
Ape...|0.129312E+01
Apsh|0.129312E+01
Ap|0.129312E+01
Ap...|0.129312E+01
Ap+...|0.129312E+01
Asp...|0.129312E+01
A|0.129312E+01
A:|0.129312E+01
A...|0.129312E+01
A:...|0.129312E+01
A+...|0.129312E+01
A:+...|0.129312E+01
AV|0.129312E+01
A(V)|0.129312E+01
A:w...|0.129312E+01
B0/1Ia/ab|0.250426E+10
B0.2III|0.591933E+10
B0.2IV|0.564278E+10
B0.5/B1Ib|0.650674E+09
B0.5/B1III|0.196721E+10
B0.5Iab:ne|0.250426E+10
B0.5Iab|0.650674E+09
B0.5Iab:|0.250426E+10
B0.5Ia|0.650674E+09
B0.5Ia...|0.250426E+10
B0.5Iavar|0.650674E+09
B0.5Ib/II|0.250426E+10
B0.5Ib|0.650674E+09
B0.5Ibvar|0.650674E+09
B0.5III-IV|0.196721E+10
B0.5III/IV|0.591933E+10
B0.5IIIn...|0.115687E+10
B0.5IIIn|0.196721E+10
B0.5III|0.196721E+10
B0.5III:|0.196721E+10
B0.5:III:|0.591933E+10
B0.5II|0.196721E+10
B0.5IIv|0.591933E+10
B0.5IV:nn|0.214988E+10
B0.5IVn|0.214988E+10
B0.5IV:n|0.214988E+10
B0.5IV|0.214988E+10
B0.5:IV:|0.214988E+10
B0.5IV...|0.564278E+10
B0.5:pe|0.214988E+10
B0.5Ve|0.214988E+10
B0.5Vne|0.214988E+10
B0.5V:nn|0.214988E+10
B0.5Vn|0.214988E+10
B0.5Vpe|0.214988E+10
B0.5:V:pe|0.214988E+10
B0.5V:pe|0.564278E+10
B0.5Vp...|0.564278E+10
B0.5V:pvar|0.564278E+10
B0.5V|0.214988E+10
B0.5V:|0.214988E+10
B0.5:V|0.564278E+10
B0.7II-III|0.591933E+10
B0.7Vn...|0.347541E+10
B0/B0.5II/I|0.196721E+10
B0/B2Ie...|0.250426E+10
B0Ia/ab|0.250426E+10
B0Iab/Ibn|0.250426E+10
B0Iab:pe|0.250426E+10
B0Iab|0.250426E+10
B0Iab...|0.250426E+10
B0Ia|0.250426E+10
B0Ia...|0.250426E+10
B0Ib/II|0.250426E+10
B0Ib:n|0.250426E+10
B0Ibp|0.250426E+10
B0Ib:|0.250426E+10
B0Ib|0.250426E+10
B0II-III|0.591933E+10
B0II/III|0.591933E+10
B0III-IV(n)|0.591933E+10
B0III/IV|0.591933E+10
B0IIInn|0.591933E+10
B0IIIn|0.591933E+10
B0IIIp|0.591933E+10
B0III:p:|0.591933E+10
B0III:|0.591933E+10
B0III|0.591933E+10
B0II:|0.591933E+10
B0II|0.591933E+10
B0I|0.250426E+10
B0IV:e|0.564278E+10
B0IV:evar|0.347541E+10
B0IVn|0.564278E+10
B0IV:n|0.564278E+10
B0IVpe|0.564278E+10
B0IV:pe|0.564278E+10
B0:IV:pe|0.564278E+10
B0IVp|0.564278E+10
B0IV:|0.591933E+10
B0IV...|0.564278E+10
B0IV|0.564278E+10
B0IVvar|0.564278E+10
B0IVv|0.564278E+10
B0:ne|0.564278E+10
B0:nnpe|0.564278E+10
B0pe|0.564278E+10
B0|0.564278E+10
B0Vn|0.564278E+10
B0Vpe|0.564278E+10
B0V:pe|0.564278E+10
B0Vp|0.564278E+10
B0V|0.564278E+10
B0V-VI|0.564278E+10
B1/2IVne|0.807241E+09
B1.5Iab|0.382235E+08
B1.5Iap|0.382235E+08
B1.5Ia|0.382235E+08
B1.5Ia:|0.382235E+08
B1.5Ib:e|0.382235E+08
B1.5Ib|0.382235E+08
B1.5II-III|0.109437E+09
B1.5III-IVn|0.109437E+09
B1.5IIIne|0.109437E+09
B1.5III|0.109437E+09
B1.5II|0.109437E+09
B1.5II+...|0.109437E+09
B1.5IVne|0.275649E+09
B1.5IVnp|0.275649E+09
B1.5IV+...|0.275649E+09
B1.5IV|0.807241E+09
B1.5IV-Vn..|0.275649E+09
B1.5IV-V:pe|0.275649E+09
B1.5Ve|0.275649E+09
B1.5Vne|0.275649E+09
B1.5Vne+...|0.275649E+09
B1.5V:nne:|0.382235E+08
B1.5V:nnpe|0.275649E+09
B1.5:V:nnpe|0.275649E+09
B1.5Vn...|0.275649E+09
B1.5Vn|0.275649E+09
B1.5Vp|0.275649E+09
B1.5V|0.275649E+09
B1/B2e|0.807241E+09
B1/B2Iab|0.770698E+08
B1/B2Ia|0.770698E+08
B1/B2Ib/IIn|0.770698E+08
B1/B2Ib/II|0.770698E+08
B1/B2Ib:|0.382235E+08
B1/B2Ib|0.770698E+08
B1/B2II/III|0.770698E+08
B1/B2III|0.770698E+08
B1/B2II|0.770698E+08
B1/B2V|0.807241E+09
B1Iab/b|0.770698E+08
B1Iabn|0.770698E+08
B1Iab:p|0.382235E+08
B1Iab|0.770698E+08
B1Iab:|0.770698E+08
B1Iae|0.382235E+08
B1Iae...|0.382235E+08
B1Ia:|0.382235E+08
B1Ia|0.770698E+08
B1Ibe...|0.770698E+08
B1Ib-II|0.770698E+08
B1Ib/II|0.770698E+08
B1Ibp|0.770698E+08
B1Ib|0.770698E+08
B1Ib:|0.770698E+08
B1IIIe|0.770698E+08
B1II-IIIn..|0.373168E+09
B1II-III|0.373168E+09
B1II/III|0.373168E+09
B1III-IV+...|0.770698E+08
B1III:ne...|0.373168E+09
B1III(n)|0.770698E+08
B1IIIp|0.770698E+08
B1III:|0.770698E+08
B1III|0.373168E+09
B1III:var|0.770698E+08
B1II:|0.770698E+08
B1II...|0.373168E+09
B1II|0.373168E+09
B1I|0.770698E+08
B1IVe|0.807241E+09
B1IV:nne|0.807241E+09
B1:IV:nnpe|0.807241E+09
B1IV:nn|0.807241E+09
B1IVn|0.807241E+09
B1IV:p|0.807241E+09
B1IV:p...|0.807241E+09
B1IV:|0.807241E+09
B1IV|0.807241E+09
B1IV/V|0.807241E+09
B1ne|0.807241E+09
B1npe|0.807241E+09
B1|0.807241E+09
B1Ve|0.807241E+09
B1:Ve|0.807241E+09
B1V:e|0.807241E+09
B1Vne|0.807241E+09
B1:V:ne:|0.807241E+09
B1Vnne|0.807241E+09
B1V:nne|0.807241E+09
B1:V:nne|0.807241E+09
B1Vnne...|0.807241E+09
B1Vnnpe|0.807241E+09
B1V:nnpe|0.807241E+09
B1:V:nnpe|0.807241E+09
B1:V:nnpeva|0.807241E+09
B1V:nn|0.807241E+09
B1:V:nn|0.807241E+09
B1V:npe|0.807241E+09
B1:V:npe|0.807241E+09
B1Vn|0.807241E+09
B1:Vn|0.807241E+09
B1Vn...|0.807241E+09
B1Vpe|0.807241E+09
B1V:pe|0.807241E+09
B1:V:pe|0.807241E+09
B1Vp|0.807241E+09
B1V:p:|0.807241E+09
B1Vp...|0.807241E+09
B1V:|0.807241E+09
B1V...|0.807241E+09
B1V|0.807241E+09
B1Vvar|0.807241E+09
B1:V:var|0.807241E+09
B1V-VI|0.807241E+09
B1Vv|0.807241E+09
B2/3IV:n:|0.906852E+08
B2/3V(e)|0.906852E+08
B2/3V(n)|0.906852E+08
B2.5Iab:e|0.109615E+08
B2.5Iab:|0.109615E+08
B2/5Ia(e)|0.109615E+08
B2.5Ia|0.109615E+08
B2.5Ib|0.109615E+08
B2.5III|0.155654E+08
B2.5IVe|0.509534E+08
B2.5IVne|0.906852E+08
B2.5IV|0.509534E+08
B2.5IV-V|0.509534E+08
B2.5Ve|0.509534E+08
B2.5Vne|0.509534E+08
B2.5Vn|0.509534E+08
B2.5V|0.509534E+08
B2/B3Ib/II|0.312220E+08
B2/B3II/III|0.312220E+08
B2/B3III/IV|0.312220E+08
B2/B3III:ne|0.312220E+08
B2/B3III|0.312220E+08
B2/B3II|0.312220E+08
B2/B3II:|0.312220E+08
B2/B3IV|0.906852E+08
B2/B3IV/V|0.906852E+08
B2/B3|0.906852E+08
B2/B3V:ne|0.906852E+08
B2/B3Vnne|0.906852E+08
B2/B3V:nn|0.906852E+08
B2/B3Vn|0.906852E+08
B2/B3V:n|0.906852E+08
B2/B3Vp|0.906852E+08
B2/B3V|0.906852E+08
B2/B3V|0.906852E+08
B2e|0.906852E+08
B2evar|0.906852E+08
B2Iab|0.109615E+08
B2Iab:|0.109615E+08
B2Iape|0.109615E+08
B2Ia|0.109615E+08
B2Ia:|0.109615E+08
B2Iavar|0.109615E+08
B2Ibe|0.109615E+08
B2Ib/II|0.109615E+08
B2Ibp:|0.109615E+08
B2Ib|0.109615E+08
B2IIIe|0.312220E+08
B2III:e|0.312220E+08
B2II-III|0.312220E+08
B2II/III|0.312220E+08
B2III-IV|0.312220E+08
B2III/IV|0.312220E+08
B2IIIne|0.312220E+08
B2IIIne+...|0.312220E+08
B2III:nn|0.312220E+08
B2IIIn|0.312220E+08
B2:IIIpshev|0.312220E+08
